RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.56475779919245,6.16436688198544,1.53,cask,young,N,15.999999999999977,1.49165487677772,0.693147180559945,0,0.81128,1.09861228866811,0.693147180559945,4,6,8.292886,12.5702,6,5.32787616878958,9,5.33271879326537,6,5.32787616878958,0,0,1.38629436111989,0.693147180559945,20,0,C,obst,burst,voiceless,9.99720555640988,10.1915570499292,11
6.37277356533839,6.16981991563206,3.8,stall,young,N,129.99999999999974,-0.490936838912202,2.39789527279837,0.99241,1.71101,2.63905732961526,1.38629436111989,5,4,9.416691,13.30069,15,8.4471998195957,27,8.39412119382624,14,8.38822281011928,0.693147180559945,5.59098698051086,2.63905732961526,3.29583686600433,224,72,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.46634688109648,6.18949539760712,3,slug,young,N,42.9999999999999,0.534356121176185,1.94591014905531,1.05142,1.4303,1.6094379124341,0.693147180559945,4,8,7.83839,10.60569,17,4.76217393479776,17,4.76217393479776,17,4.76217393479776,0,0,0,0,59,12,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,24
6.54638360838448,6.19481347109401,2.83,slab,young,N,103.00000000000047,1.05121004977353,0.693147180559945,0,0.95096,0.693147180559945,0,4,10,8.148814,10.60569,16,3.97029191355212,14,3.97029191355212,14,3.97029191355212,1.09861228866811,0,0,0,162,0,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,29
6.48823181362293,6.22019247671609,3.1,skunk,young,N,3.9999999999999973,-0.993251773010283,1.09861228866811,0,1.09646,1.09861228866811,2.484906649788,5,2,7.723855,10.3889,18,4.51085950651685,18,4.66343909411207,17,4.49980967033027,0.693147180559945,0.693147180559945,0.693147180559945,2.83321334405622,4,0,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,25
6.53653216459268,6.19888513795696,2.5,glee,young,N,66.00000000000027,1.81010860789625,1.38629436111989,0.9969,0.01657,1.09861228866811,0.693147180559945,4,3,8.11038,10.43834,15,7.5137092478397,38,10.1328119629254,14,7.5137092478397,0.693147180559945,0,3.2188758248682,10.0571952771303,65,0,C,obst,burst,voiced,9.4958951834118,10.0004781378498,27
6.30627528694802,6.14547235958733,3.33,kite,young,N,54.999999999999964,0.529174762434187,1.38629436111989,0.18435000000000001,0.93353,1.09861228866811,1.94591014905531,4,6,8.246585,11.28078,13,6.80572255341699,33,8.14351740579748,13,6.80572255341699,0,0,3.04452243772342,7.83952558170468,83,0,C,obst,burst,voiceless,9.2282785171072,9.43027879234144,27
6.37383160397017,6.20415364051833,3.93,scope,young,N,304.99999999999955,1.80032060153009,2.70805020110221,1.71059,0,1.6094379124341,0,5,3,8.888709,11.1627,13,5.72358510195238,15,5.79301360838414,13,5.72358510195238,0,0,1.09861228866811,3.13549421592915,304,0,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,27
6.55498697987394,6.14804085415008,3.57,slum,young,N,91.99999999999993,2.54770755102703,1.38629436111989,0.13403,1.13504,1.09861228866811,0.693147180559945,4,8,7.747114,10.60569,15,4.59511985013459,23,8.8175940362758,15,4.59511985013459,0,0,2.19722457733622,8.80297345657842,205,5,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,27
6.490662834633,6.18249804450396,3,pod,young,N,41.0000000000001,1.33402593257413,1.09861228866811,0,0.97782,1.94591014905531,1.6094379124341,3,16,7.380028,12.07807,12,5.90536184805457,16,6.06145691892802,11,5.89715386763674,0,0,1.6094379124341,4.14313472639153,63,0,C,obst,burst,voiceless,10.305245798713,11.1682496709983,24
6.3956288094831,6.16099632897354,5.37,side,young,N,6944.000000000023,0.21161749036269,4.57471097850338,2.41453,0.63582,2.70805020110221,3.55534806148941,4,10,8.594928,12.51689,13,6.55819780281227,27,7.0335064842877,13,6.55819780281227,0,0,2.70805020110221,6.06378520868761,8143,28,C,obst,frication,voiceless,10.7102089239784,11.5162598995591,27
6.54841965571619,6.12883232140079,2.77,reed,young,N,98.99999999999999,1.23474446299269,1.38629436111989,0.45922,0.99167,1.38629436111989,3.09104245335832,4,11,8.784923,13.86731,16,6.5191472879404,24,6.76041469108343,16,6.5191472879404,0,0,2.19722457733622,5.2257466737132,177,0,C,cont,short,voiced,10.4723745157154,10.9633763377551,28
6.40813332572347,6.10345304905603,4.47,sort,young,N,5884.000000000014,-0.289397120290679,1.6094379124341,0.01025,0.7063,1.94591014905531,1.38629436111989,4,5,8.690183,12.41231,8,6.15909538849193,12,6.58063913728495,7,6.15909538849193,0.693147180559945,0,1.79175946922805,5.51745289646471,6059,719,C,obst,frication,voiceless,10.4655574694891,10.5840559508892,29
6.55490159614518,6.1527326947041,1.93,mirth,young,N,38.00000000000016,1.66350513370438,1.6094379124341,0.78887,0,0.693147180559945,0.693147180559945,5,3,9.185818,11.99945,4,4.24849524204936,8,5.77144112313002,4,4.24849524204936,0,0,1.6094379124341,5.52942908751142,37,0,C,cont,short,voiced,8.75841238945768,9.65290856803585,22
6.44436970203798,6.16961073249146,4.23,van,young,N,972.0000000000008,0.29015426159717,1.09861228866811,0.01107,0.33112,1.6094379124341,2.77258872223978,3,10,7.272609,10.87098,18,9.1018638956401,15,9.10108338603923,14,9.09750756370184,1.38629436111989,2.07944154167984,0,0,1034,0,C,obst,frication,voiced,9.51738379790658,9.82935650319305,26
6.398478455206,6.16604790780681,3.6,silk,young,N,441.0000000000016,1.44081519999831,1.94591014905531,0.91517,0.37235,1.09861228866811,2.56494935746154,4,7,8.160713,12.51689,4,4.12713438504509,5,4.12713438504509,4,4.12713438504509,0,0,0.693147180559945,0,474,0,C,obst,frication,voiceless,11.6311084206479,12.5485092030324,29
6.4352685694426,6.13751104803722,2.17,lute,young,N,18.99999999999999,1.66350513370438,1.38629436111989,0.2762,0.55439,1.09861228866811,0,4,6,8.298345,10.9183,7,2.94443897916644,22,5.48063892334199,7,2.94443897916644,0,0,2.77258872223978,5.40267738187228,20,0,C,cont,short,voiced,9.46660917372222,10.4650728283279,22
6.58340922215876,6.18394268411131,2.27,glen,young,N,27.999999999999886,-1.68639895357023,0.693147180559945,0,0.03514,0.693147180559945,0,4,0,8.287347,10.43834,15,8.46737249643228,16,8.47595444339964,15,8.46737249643228,0,0,0.693147180559945,3.73766961828337,27,0,C,obst,burst,voiced,9.4958951834118,10.0004781378498,7
6.67864395588814,6.17939534266645,2.77,sill,young,N,51.00000000000023,-0.0571584138399486,1.09861228866811,0.94566,0.73445,1.09861228866811,0,4,14,8.642905,12.51689,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,63,0,C,obst,frication,voiceless,11.6311084206479,12.5485092030324,21
6.73629057272127,6.24202869399818,2.63,gill,young,N,14.000000000000021,-2.70231952639322,1.09861228866811,0,0.66011,1.6094379124341,2.07944154167984,4,16,8.209548,11.28942,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,76,0,C,obst,burst,voiced,10.2535808851093,10.7909054468412,23
6.55972854552124,6.16814522401185,3.4,vet,young,N,85.00000000000033,-0.393630650461161,1.09861228866811,0,1.68272,1.94591014905531,0,3,12,7.43461,13.19376,13,7.71690613529839,18,7.75233516330229,12,7.71646080017636,0,0,1.79175946922805,4.40671924726425,109,49,C,obst,frication,voiced,10.4683182903806,11.3213048052282,25
6.46348177270718,6.15251990610877,2.94,veil,young,N,133.99999999999986,2.51829366582074,1.6094379124341,1.04161,1.22018,1.6094379124341,1.38629436111989,4,2,8.117675,13.19376,1,2.19722457733622,40,6.18826412308259,1,2.19722457733622,0,0,3.68887945411394,6.17170059741091,166,28,C,obst,frication,voiced,8.61431990214696,10.1828980093036,24
6.45551297931504,6.20071199323008,4.03,scrap,young,N,137.99999999999932,-0.160342650075179,2.19722457733622,0.76573,1.57393,1.38629436111989,0.693147180559945,5,4,8.658077,11.1627,22,5.0998664278242,23,5.08759633523238,21,5.08759633523238,0.693147180559945,1.09861228866811,1.09861228866811,0,183,63,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,30
6.52163681187126,6.22929964716518,2.63,zeal,young,N,86.99999999999969,3.18497427319252,1.79175946922805,0.8752,0,1.09861228866811,0,4,9,7.356891,10.23322,13,5.33753807970132,23,6.3135480462771,13,5.33753807970132,0,0,2.39789527279837,5.84354441703136,86,0,C,obst,frication,voiced,5.24702407216049,8.090708716084,29
6.3938917120027,6.16499759786886,4.13,vein,young,N,93.99999999999966,2.56921375624799,2.07944154167984,0.80218,0.93019,1.94591014905531,5.19849703126583,4,3,8.40466,13.19376,4,3.85014760171006,43,6.79346613258001,3,3.36729582998647,0.693147180559945,2.94443897916644,3.71357206670431,6.76157276880406,269,0,C,obst,frication,voiced,8.61431990214696,10.1828980093036,28
6.4796303657298,6.19113474223655,2.93,veal,young,N,88.99999999999999,1.82140816315018,0.693147180559945,0,0,0.693147180559945,2.19722457733622,4,11,8.497461,13.19376,13,5.33753807970132,23,6.3135480462771,13,5.33753807970132,0,0,2.39789527279837,5.84354441703136,88,0,C,obst,frication,voiced,8.28020423327997,9.05040633405986,26
6.5772213755074,6.16457716481663,2.7,rein,young,N,45.000000000000014,2.52572864430826,1.6094379124341,0.96737,1.441,1.94591014905531,2.63905732961526,4,3,8.737402,13.86731,4,3.85014760171006,43,6.79346613258001,3,3.36729582998647,0.693147180559945,2.94443897916644,3.71357206670431,6.76157276880406,92,19,C,cont,short,voiced,10.4546390477737,11.3542696522542,26
6.39119658586828,6.14996290492866,3.3,lodge,young,N,250.999999999999,1.94193400067567,1.94591014905531,1.19181,1.36111,2.19722457733622,1.79175946922805,5,2,8.388626,12.33756,2,3.43398720448515,2,3.43398720448515,2,3.43398720448515,0,0,0,0,264,132,C,cont,short,voiced,10.6428740275143,11.0038150360828,28
6.39052586129294,6.13057410281218,3.47,jug,young,N,153.00000000000065,0.111917916203986,1.6094379124341,0.16231,0.83132,1.38629436111989,1.94591014905531,3,12,6.610732,10.52073,17,4.76217393479776,17,4.76217393479776,16,4.70953020131233,0,0,0,0,184,5,C,obst,frication,voiced,10.3695145353941,10.487182524535,29
6.52229865933223,6.16205084768352,2.7,angst,young,N,10.000000000000043,1.02165124753198,0.693147180559945,0,0,0,0,5,0,9.409004,13.96953,1,1.09861228866811,1,1.09861228866811,1,1.09861228866811,0,0,0,0,9,0,V,cont,short,voiced,8.76997321185875,9.40755054126389,22
6.55920438823372,6.16415655492609,1.87,slat,young,N,1,-1.28093384546206,1.09861228866811,0.99925,0.05746,1.6094379124341,0,4,11,8.441546,10.60569,24,9.816403445629,20,9.70607266229452,20,9.70607266229452,1.6094379124341,7.5579949585308,0,0,15,0,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,14
6.34539071662544,6.21300681705522,1.5,skiff,young,N,3.9999999999999973,0.105360515657826,0.693147180559945,0,0.81128,0.693147180559945,0.693147180559945,5,2,8.384741,10.3889,7,3.80666248977032,8,7.71601526664259,7,3.80666248977032,0,0,0.693147180559945,7.69621263934641,4,0,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,7
6.65881944816547,6.16730682530418,2.83,ream,young,N,3.9999999999999973,0.105360515657826,0.693147180559945,0,0.9183,1.09861228866811,0,4,8,8.592544,13.86731,11,5.64544689764324,15,6.3985949345352,10,5.64544689764324,0.693147180559945,0,1.79175946922805,5.76519110278484,9,0,C,cont,short,voiced,10.4723745157154,10.9633763377551,19
6.31794055896577,6.1426823588506,5.43,earth,young,N,2205.000000000008,0.979469633495687,2.99573227355399,1.18199,0.09279,2.07944154167984,2.77258872223978,5,1,9.419512,13.02967,3,5.06259503302697,8,5.77144112313002,2,5.03695260241363,0.693147180559945,1.6094379124341,1.94591014905531,5.12396397940326,2217,9,V,cont,long,voiced,8.09162741160107,8.12326131912175,28
6.33420282530784,6.08813743436824,5.27,weight,young,N,1664.999999999993,0.599312289933944,3.46573590279973,1.0696,0.55843,2.39789527279837,2.94443897916644,6,1,9.213672,12.52566,5,5.56068163101553,31,7.86518795418747,3,5.41164605185504,1.09861228866811,3.61091791264422,3.36729582998647,7.77569574991525,1803,43,C,cont,short,voiced,10.8395220864469,11.4365734383471,27
6.3843171171653,6.11500873319944,4.1,lord,young,N,147.00000000000048,-1.25334588894323,2.484906649788,1.64509,0.97838,1.38629436111989,1.6094379124341,4,5,8.402055,12.33756,6,6.02102334934953,20,6.23832462503951,5,4.9272536851572,0.693147180559945,5.61677109766657,2.77258872223978,5.92692602597041,176,73,C,cont,short,voiced,9.31271643859305,9.49949635768396,29
6.59534325990975,6.17023815068625,2.47,kilt,young,N,27.000000000000025,0.22314355131421,0.693147180559945,0,0.78713,0.693147180559945,0,4,10,7.695972,11.28078,11,2.89037175789616,13,5.03695260241363,11,2.89037175789616,0,0,1.09861228866811,4.91998092582813,34,0,C,obst,burst,voiceless,9.84860889102614,10.8293324972151,25
6.49624694732669,6.08495489019532,2.43,jig,young,N,23.00000000000001,-0.710388986994451,2.07944154167984,1.723,1.74147,1.38629436111989,0,3,12,5.77968,5.97126,16,6.19031540585315,15,6.18826412308259,14,6.17170059741091,0.693147180559945,0.693147180559945,0,0,23,20,C,obst,frication,voiced,9.69701673550917,11.1838378944598,23
6.58303570842779,6.16015191262613,1.83,gilt,young,N,120.99999999999982,3.51485670013468,1.09861228866811,0.62204,0,1.09861228866811,0,4,12,7.893412,11.28942,11,2.89037175789616,13,5.03695260241363,11,2.89037175789616,0,0,1.09861228866811,4.91998092582813,120,0,C,obst,burst,voiced,10.2535808851093,10.7909054468412,15
6.38066476275011,6.21680568196568,4.47,screw,young,N,226.99999999999946,-0.600915956343911,2.63905732961526,1.21598,1.82516,2.484906649788,3.3322045101752,5,2,8.779269,11.1627,29,7.99057688174392,66,10.5997548604323,27,7.9885429827377,1.09861228866811,1.94591014905531,3.68887945411394,10.523499364733,187,316,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,28
6.53460246034122,6.14782706473184,3.17,pore,young,N,10.999999999999991,1.11696142733631,1.6094379124341,0.8797,0.69129,1.6094379124341,1.09861228866811,4,14,8.807039,12.07807,20,7.87092959675514,38,9.77582462104597,20,7.87092959675514,0,0,2.94443897916644,9.61473824412392,54,0,C,obst,burst,voiceless,10.0481505087767,11.0036486411941,27
6.34978563540733,6.10076728199843,3.53,pond,young,N,258.0000000000007,0.211582728913134,1.6094379124341,0.10911,0.79817,0.693147180559945,2.30258509299405,4,3,8.777039,12.07807,4,4.44265125649032,8,4.70048036579242,4,4.44265125649032,0,0,1.6094379124341,3.25809653802148,339,0,C,obst,burst,voiceless,10.305245798713,11.1682496709983,30
6.5214749602888,6.15400847629326,2.1,lore,young,N,47.00000000000008,1.87606657568805,1.38629436111989,0.99991,0,0.693147180559945,0,4,14,8.790852,12.33756,20,7.87092959675514,38,9.77582462104597,20,7.87092959675514,0,0,2.94443897916644,9.61473824412392,46,0,C,cont,short,voiced,9.31271643859305,9.49949635768396,19
6.34023583931621,6.12315048793336,3.93,tone,young,N,786.9999999999972,1.51609339204745,3.29583686600433,1.60761,0.82573,2.63905732961526,2.94443897916644,4,13,9.152607,13.45478,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,955,23,C,obst,burst,voiceless,9.73937912516153,10.3311380677795,28
6.44814544660042,6.1444002033787,4.67,pot,young,N,416.99999999999926,-0.238280210441999,3.87120101090789,2.35373,1.07354,2.19722457733622,2.63905732961526,3,17,7.581425,12.07807,23,8.6383483129727,28,8.93115542977835,21,8.63319686717254,0.693147180559945,0.693147180559945,1.94591014905531,7.56112158953024,642,15,C,obst,burst,voiceless,10.305245798713,11.1682496709983,30
6.4526639072708,6.15909538849193,3.17,shrub,young,N,67.00000000000027,0.844317232249066,1.09861228866811,0.84605,0.99996,0.693147180559945,1.79175946922805,5,2,8.42077,12.41582,16,5.28320372873799,16,5.28320372873799,16,5.28320372873799,0,0,0,0,133,0,C,obst,frication,voiceless,8.02682357621763,8.0959035329611,28
6.35772094199087,6.15909538849193,4.63,rear,young,N,456.0000000000018,1.44036158239017,2.30258509299405,0.2256,1.32894,2.30258509299405,2.19722457733622,4,15,8.838868,13.86731,21,7.43425738213314,36,7.82484569102686,17,7.36770857237437,1.6094379124341,4.70048036579242,2.99573227355399,6.82328612235569,400,294,C,cont,short,voiced,11.9706034445253,12.2175218525071,28
6.39248646551877,6.11985776187638,3.03,pulp,young,N,74.00000000000003,2.32998406718216,1.6094379124341,0.57124,0.9509,2.07944154167984,1.38629436111989,4,3,7.680455,10.97119,2,2.07944154167984,2,2.07944154167984,2,2.07944154167984,0,0,0,0,71,19,C,obst,burst,voiceless,9.61979750135388,9.85345661893056,29
6.45051781438607,6.19481347109401,2.83,plea,young,N,130.99999999999983,2.2079691166192,0.693147180559945,0,0.8524,1.38629436111989,1.6094379124341,4,1,8.55462,11.92678,7,4.9416424226093,38,10.1328119629254,6,4.91998092582813,0.693147180559945,1.38629436111989,3.49650756146648,10.1273908151966,180,0,C,obst,burst,voiceless,11.7963359270711,12.1630920729557,30
6.53169362124321,6.1452580202874,3.5,lobe,young,N,42.00000000000008,1.7635885922613601,1.6094379124341,1.35801,0.97424,0.693147180559945,2.07944154167984,4,6,8.155936,12.33756,4,3.36729582998647,4,3.36729582998647,4,3.36729582998647,0,0,0,0,69,0,C,cont,short,voiced,10.0395033564536,10.9148338863579,27
6.39245298318907,6.14739934872874,3.03,hawk,young,N,72.00000000000031,1.04982212449868,1.94591014905531,0.95422,1.81367,1.94591014905531,3.09104245335832,4,4,7.426055,13.49254,3,2.77258872223978,11,5.60947179518496,3,2.77258872223978,0,0,2.19722457733622,5.55295958492162,109,47,C,obst,frication,voiceless,9.0543880702023,9.14825217966276,28
6.46313865532648,6.20091477129019,2.6,flint,young,N,218.99999999999983,2.16222773529912,1.79175946922805,0.47137,0.3889,0.693147180559945,1.6094379124341,5,3,9.188748,10.59918,14,4.34380542185368,13,4.15888308335967,13,4.15888308335967,0.693147180559945,2.63905732961526,0,0,236,0,C,obst,frication,voiceless,10.425638798632,10.9321422187804,28
6.48396325418109,6.23362610425795,3.67,dough,young,N,184.9999999999991,1.54152670681789,1.6094379124341,0.88844,0,0.693147180559945,1.09861228866811,5,6,8.907747,12.02268,12,7.32317071794347,41,8.8378263640077,2,6.12249280951439,2.39789527279837,6.96602418710611,3.68887945411394,8.76950712003023,184,0,C,obst,burst,voiced,10.1293075190537,10.4097628392033,27
6.51385306223843,6.18229149694565,3.33,putt,young,V,59.000000000000014,2.10345641788371,1.38629436111989,0.85856,1.65976,1.38629436111989,0,4,3,8.091207,10.97119,3,2.99573227355399,15,8.4497705150988,3,2.99573227355399,0,0,2.56494935746154,8.44569718971117,67,83,C,obst,burst,voiceless,9.61979750135388,9.85345661893056,24
6.53415214402272,6.12948584500536,3.5,shrug,young,V,78.99999999999986,3.08851400700496,1.09861228866811,0,1.02079,1.09861228866811,0.693147180559945,5,1,8.548486,12.41582,17,4.76217393479776,17,4.76217393479776,17,4.76217393479776,0,0,0,0,45,444,C,obst,frication,voiceless,8.02682357621763,8.0959035329611,28
6.4057407234947,6.15719082755224,4.13,jam,young,V,239.99999999999977,-0.628608659422374,1.94591014905531,0.32484,1.55568,2.56494935746154,1.38629436111989,3,10,6.260079,8.49433,19,5.65948221575962,23,5.78996017089725,17,5.63478960316925,0.693147180559945,0.693147180559945,1.79175946922805,3.73766961828337,255,199,C,obst,frication,voiced,8.31164394850298,8.39004140575575,26
6.41150623216816,6.15719082755224,3.27,shred,young,V,38.00000000000016,1.66350513370438,1.38629436111989,0.18021,1.75879,1.38629436111989,0,5,1,9.219822,12.41582,14,6.32076829425058,24,8.1324126745009,14,6.32076829425058,0,0,2.39789527279837,7.95437227253187,80,63,C,obst,frication,voiceless,8.02682357621763,8.0959035329611,26
6.49145164569298,6.13599769784028,2.4,hack,young,V,46.00000000000023,0.14981227822866,1.6094379124341,0.27112000000000003,1.91263,2.77258872223978,1.6094379124341,4,15,8.539175,13.49254,22,7.3304052118444,28,7.33171496972647,22,7.3304052118444,0,0,1.94591014905531,1.09861228866811,35,107,C,obst,frication,voiceless,12.5672026509291,12.6655460258027,27
6.48342840083276,6.1351318969204,4.47,ought,young,V,1846.0000000000043,0.117349760086347,1.09861228866811,0.15955,0,1.09861228866811,0,5,1,8.973912,13.56859,8,6.90475076996184,15,7.0518556229559,8,6.90475076996184,0,0,2.07944154167984,5.06890420222023,0,1845,V,cont,long,voiced,7.57916796739608,7.60140233458373,28
6.59139934594575,6.13751104803722,2.7,trot,young,V,96.99999999999974,-0.317140779602906,2.30258509299405,0.66004,1.73873,1.94591014905531,1.79175946922805,4,1,8.761841,12.29809,23,8.6383483129727,28,8.93115542977835,22,8.63817111796914,0.693147180559945,0.693147180559945,1.94591014905531,7.56112158953024,50,259,C,obst,burst,voiceless,13.536317683424,13.6786364418022,25
6.34503969162886,6.11787690946242,4,jar,young,V,200.00000000000063,-0.300104592450338,1.94591014905531,0.54556,1.30852,2.07944154167984,2.39789527279837,3,11,6.555668,8.49433,14,7.19593722647557,15,8.57149196482362,12,6.74993119378857,0.693147180559945,6.14203740558736,1.09861228866811,8.3916299684409,335,36,C,obst,frication,voiced,6.6052979209482,7.20414929203594,29
6.54167913910234,6.19358873119812,2.07,grouse,young,V,31.00000000000011,0.361293889795027,1.09861228866811,0,0.78378,1.6094379124341,2.484906649788,6,0,9.525363,11.50271,9,6.4150969591716,6,6.40687998606931,6,6.40687998606931,1.38629436111989,1.79175946922805,0,0,30,6,C,obst,burst,voiced,11.3199473279877,11.7487166961178,11
6.33983006317557,6.18291101167894,3.87,twist,young,V,238.9999999999999,0.531968060339801,1.79175946922805,0.21412,1.79645,3.04452243772342,1.38629436111989,5,0,9.239899,10.79181,11,5.71042701737487,12,5.32300997913841,10,5.32300997913841,0.693147180559945,4.58496747867057,1.09861228866811,0,89,696,C,obst,burst,voiceless,9.06797003068446,10.0317928126891,30
6.56032320212458,6.2484296468977,2.97,spurt,young,V,42.00000000000008,1.7635885922613601,1.6094379124341,0,1.9137,1.38629436111989,0,5,2,8.746993,11.50982,4,4.27666611901606,14,5.16478597392351,4,4.27666611901606,0,0,2.39789527279837,4.64439089914137,55,52,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,26
6.27703814829566,6.12446454856923,5.23,arm,young,V,1896.999999999992,0.891816716788785,3.66356164612965,1.72528,1.11762,2.19722457733622,2.56494935746154,3,3,7.844349,13.29079,6,5.83188247728352,4,5.6021188208797,3,5.17614973257383,1.09861228866811,4.26267987704132,0,0,3766,100,V,cont,long,voiced,8.93997417728963,8.97043207432924,29
6.71488629310734,6.11213230683296,1.73,shunt,young,V,4.999999999999998,-0.364643113587909,1.09861228866811,0.15935,1.53349,1.79175946922805,0.693147180559945,5,1,8.936874,12.41582,9,3.36729582998647,10,5.52146091786225,9,3.36729582998647,0,0,0.693147180559945,5.40267738187228,0,42,C,obst,frication,voiceless,7.8984110928116,8.22844388300403,17
6.42084147526246,6.20233306754658,3.33,swerve,young,V,24.00000000000011,0.798507696217772,1.09861228866811,0,1.5931,1.38629436111989,0,6,0,9.224495,9.8176,4,4.83628190695148,5,5.14166355650266,4,4.83628190695148,0,0,0.693147180559945,3.8286413964891,9,73,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,25
6.5368944755609,6.17960248922338,4.53,till,young,V,1372.9999999999986,-1.16605990276636,2.07944154167984,0.07259,0.16502,1.6094379124341,0,4,15,8.912595,13.2514,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,4,23,C,obst,burst,voiceless,12.1435800300995,13.1962994776461,28
6.26966430417027,6.10702288774225,4.59,build,young,V,1324.9999999999964,0.938420593382258,2.30258509299405,0.582,1.56971,2.484906649788,2.19722457733622,5,1,8.741791,11.86562,2,4.54329478227,9,5.64190707093811,2,4.54329478227,0,0,2.07944154167984,5.24174701505964,80,4336,C,obst,burst,voiced,12.1024217787007,12.3244732682182,30
6.42258115751829,6.0767243910588,4.2,burst,young,V,634.0000000000027,1.53352894924878,1.79175946922805,0.08825,1.1857,2.63905732961526,2.19722457733622,5,2,9.112512,11.86562,2,3.52636052461616,8,7.26822302115957,2,3.52636052461616,0,0,1.94591014905531,7.244941546337,230,682,C,obst,burst,voiced,9.045347797304,9.32241827538153,29
6.38881347461389,6.1351318969204,4.7,shine,young,V,138.99999999999972,-0.278285545055699,2.484906649788,1.65727,1.92174,2.484906649788,1.09861228866811,5,7,9.527696,12.41582,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,30,642,C,obst,frication,voiceless,7.42416528104203,7.62657020629066,27
6.39491095233923,6.15994069707988,6.37,thank,young,V,1812.999999999998,-1.26144005078106,2.19722457733622,0.35223,0.66297,0.693147180559945,1.09861228866811,5,2,9.693549,14.65437,22,5.74939298590825,25,5.76519110278484,22,5.74939298590825,0,0,1.38629436111989,1.79175946922805,0,2063,C,obst,frication,voiceless,9.4552454150719,9.47929823542968,29
6.30444880242198,6.13707889591295,4.6,bend,young,V,382.00000000000176,0.257767515880258,1.6094379124341,0.04077,1.70462,2.484906649788,2.19722457733622,4,12,8.947801,12.85978,13,6.51767127291227,15,6.72623340235875,13,6.51767127291227,0,0,1.09861228866811,5.06259503302697,179,1179,C,obst,burst,voiced,9.80427476746454,9.97250042382308,29
6.45092845309296,6.13988455222626,4.1,urge,young,V,345.00000000000017,2.48316902988946,1.79175946922805,0.98978,1.77739,1.79175946922805,1.38629436111989,4,0,7.9709,12.6385,5,3.52636052461616,10,4.00733318523247,5,3.52636052461616,0,0,1.79175946922805,3.09104245335832,264,696,V,cont,long,voiced,7.02108396428914,7.15461535691366,28
6.41888682256819,6.0928923397381,3.67,weep,young,V,117.00000000000044,1.28401551199947,1.09861228866811,0.09302,1.71176,0.693147180559945,0,4,8,8.400338,12.52566,14,6.28785856016178,19,6.38519439899773,14,6.28785856016178,0,0,1.79175946922805,4.02535169073515,0,499,C,cont,short,voiced,11.3364388517348,11.349017335687,28
6.39451006369738,6.20030631371133,1.73,lilt,young,V,14.000000000000021,1.35812348415319,1.09861228866811,0,1.0593,1.09861228866811,0,4,11,8.197494,12.78698,11,2.89037175789616,13,5.03695260241363,11,2.89037175789616,0,0,1.09861228866811,4.91998092582813,13,10,C,cont,short,voiced,12.6431171667917,13.5785482154434,11
6.38792254605617,6.1452580202874,3.6,tilt,young,V,132.99999999999952,1.81765581353163,1.38629436111989,0.02979,1.77707,2.30258509299405,0.693147180559945,4,10,8.59646,13.2514,11,2.89037175789616,13,5.03695260241363,11,2.89037175789616,0,0,1.09861228866811,4.91998092582813,68,260,C,obst,burst,voiceless,12.1435800300995,13.1962994776461,29
6.61664065539488,6.19318015100857,4.57,greet,young,V,141.00000000000028,2.56921375624799,0.693147180559945,0,1.43458,1.6094379124341,0,5,3,8.993851,11.50271,11,6.7093043402583,28,7.1276936993474,11,6.7093043402583,0,0,2.89037175789616,6.05678401322862,0,559,C,obst,burst,voiced,11.3199473279877,11.7487166961178,21
