worry_pers_crime,eff_justice,worry_prop_crime,conf_police
1.887841463,-0.411706239,1.669651389,-0.855906308
1.263032556,-0.158815429,-0.898618698,-0.627085567
-0.900425076,0.075453557,-1.544810176,0.687188208
1.355013609,0.910585403,2.039632559,-1.836119771
0.724001765,-0.158815429,0.68535435200000006,0.938810349
1.925535202,0.860081673,1.001987576,0.24378486
0.950771928,-0.402800173,0.840934396,-1.3300457
1.108915925,1.389692068,0.226586938,0.299590319
0.931599379,-0.43901068,-0.388861626,0.911723197
2.330671787,0.337026983,0.493079424,0.687188208
-0.65683949,-0.713752031,0.267922342,-0.3566975
-0.338924021,0.595040381,1.10825026,0.0420513
-0.751286089,0.347503453,-0.197748601,-0.404568344
0.204181209,-0.686455429,0.478658825,-0.257055104
-0.366663575,0.608216166,1.496805787,1.865486264
-1.159821749,0.099197969,-0.627857268,-0.404568344
-0.148612171,0.323759049,-0.349995971,-0.239487723
-0.443238586,-0.463115394,-1.446606517,-2.084093094
-0.365613729,-0.727027833,0.216869026,0.660487652
1.020619392,-1.982072115,1.267315149,-1.304543734
-0.451705873,0.878695667,1.8749336,0.687188208
-0.777388155,1.385014534,1.085882068,1.159309864
2.095715284,1.128118634,-2.194407701,2.059285164
1.997049332,0.075453557,0.685573637,0.716293097
-0.414899141,-1.209602237,0.268566012,-2.704160452
0.256524354,1.38425386,-0.858904123,0.687188208
-0.631900668,0.101897255,0.83543098,0.283721089
-0.868595898,1.664441228,-0.678910613,0.687188208
0.205498606,-0.907548666,0.157291353,-2.220880747
0.788373113,-0.158815429,-0.587946296,0.061203837
0.142613605,-0.421414167,-0.401049286,0.021267606
0.263414681,0.595040381,-0.560513198,-0.103876784
0.202694863,-1.720498681,2.310300112,-0.188400567
-0.189070433,-1.747803092,-0.341140985,-1.40513289
-0.479607254,0.089490063,-0.183296442,-1.108726978
-1.36993289,-1.220070958,0.237398639,-1.12951076
-0.554521978,0.56773591,-1.014546394,2.059285164
0.161097154,0.865519881,0.721955538,0.54327786
1.063787818,-0.756118298,2.090685844,2.059285164
-0.505709291,-0.975333333,1.100334167,0.320760638
-1.631518483,0.56773591,1.17353642,0.687188208
-0.593954504,0.070868231,0.826262951,-0.151747629
-0.358470947,-0.424974173,1.173755765,-0.401352048
-1.197515368,-1.223887682,0.039806515,-0.06484133
-1.222982883,-1.982072115,1.603645205,-0.417221278
-0.366825402,-1.982072115,-0.949979782,-0.804819167
-0.777388155,0.061160326,1.085882068,0.299590319
0.288353503,0.61722225,0.006995473,-1.07722497
-0.148612171,-0.7359339,-0.349995971,-0.684908867
0.142613605,0.107343316,-0.401049286,-0.15496394
-0.742931664,-1.22821629,1.925986886,-1.108726978
2.327709198,-0.42964381,-0.997641981,-1.076792359
-0.739003897,-1.982072115,0.733656466,-2.702142715
1.255850554,-1.22821629,0.95631218,-0.202834785
0.667248905,-1.982072115,-0.447980374,-0.684908867
-0.439502716,-0.962057531,1.217573404,-1.150294423
1.134037375,-0.180989444,0.989486873,0.959594071
0.648037195,-0.163400754,1.13404119,-0.855906308
-0.900425076,0.585332453,-1.544810176,1.663752794
0.263414681,0.323759049,-0.560513198,0.493389249
-0.522692859,0.906000078,-0.148646772,-1.019401789
-0.860241473,-0.203873128,1.444824934,0.679253578
-0.002872284,-0.425734907,0.058048785,0.689205945
0.180559784,0.617214382,-0.410217285,-0.684908867
3.074382782,-1.701884627,0.222653911,-0.545262337
1.268171906,-0.957027137,-0.924100339,-1.108726978
-0.788979828,-0.697024107,0.469915181,-0.656190515
-0.327667564,-0.977211475,0.207700998,-0.404568344
-0.522692859,-0.433564633,-0.148646772,0.506238341
-1.017572999,0.117904112,0.420813352,0.089922152
-0.151850969,0.603946447,0.949125707,-1.019401789
0.409154564,0.320291191,-0.152468428,-0.406586111
-0.040818464,-0.180136546,0.067216806,-0.627085567
-1.853221416,-0.704044163,1.422825575,0.687188208
-0.900425076,0.875227809,-1.544810176,0.437583804
-0.900425076,0.056839563,-1.544810176,-0.007450708
-0.900425076,0.288409263,-1.544810176,0.493389249
-0.148612171,1.664441228,-0.349995971,0.687188208
-1.376823306,0.54129225,-0.060992308,0.485454649
-0.559223354,0.099197969,-1.332122207,-0.654172778
-1.085597515,1.38425386,-0.112045623,1.383412242
-0.881943047,0.635520577,-0.630452454,0.283721089
0.569885194,1.664441228,1.810559988,0.23585023
-1.383713603,-0.681870103,-0.359383255,-1.805383682
-0.148612171,0.617214382,-0.349995971,0.938810349
-1.092054248,0.070868231,0.234803498,0.967528701
0.142613605,0.337026983,-0.401049286,-0.627085567
-0.529583156,-0.217909634,-0.447037697,0.0420513
-0.631900668,0.075453557,0.83543098,0.687188208
0.288353503,0.603185713,0.006995473,0.415601552
-0.071621865,-0.158815429,1.033271551,-0.016970476
0.270305008,-1.489789724,-0.262122244,0.061203837
1.273737192,-1.982072115,-1.221355677,-2.006684542
0.142613605,-1.485461116,-0.401049286,0.65765065
0.268554091,-1.747803092,-0.58599484,1.102305889
2.591094255,0.603946447,1.408080816,0.485454649
0.230535701,-0.424974173,-0.14647603,-1.358764052
-0.522692859,0.089490063,-0.148646772,0.745011449
1.69030261,2.464215517,1.104343534,1.441235542
0.277195334,0.595040381,0.036268704,0.687188208
-0.782089472,-1.747803092,0.768306136,-0.684908867
-0.396417141,-0.713752031,1.182923794,-0.855906308
1.015227556,0.907117546,0.634301066,-0.215487733
0.157858372,-1.20604229,2.021077156,0.0420513
-0.522692859,-0.686547577,-0.148646772,0.077073075
1.915682316,-0.132371724,-0.787124753,0.687188208
-0.148612171,0.323759049,-0.349995971,0.06913846
1.117545128,-0.934853077,-0.64816761,-0.202834785
-0.479272038,-0.158815429,1.333219647,-0.769797385
0.888951838,-0.442470729,-0.697269499,-0.828386545
0.724001765,0.099197969,0.68535435200000006,0.938810349
1.312570333,0.851491213,-0.29181987,0.687188208
2.048342705,1.898717999,0.62794745,0.936792612
0.903782308,0.875227809,-1.38042438,0.687188208
-0.110665999,1.40642786,-0.35916397,0.283721089
-0.148612171,1.664441228,-0.349995971,-0.355112344
0.263414681,1.664441228,-0.560513198,-0.906993449
0.047102086,0.048241273,0.113143027,0.757860541
-0.751286089,1.140269041,-0.197748601,0.262937397
1.529571891,-1.489789724,-0.858684838,-0.554828107
-0.439837962,0.879813135,-0.298942655,1.132609367
-0.148612171,0.860081673,-0.349995971,0.493389249
-1.650000572,1.674149156,0.259178728,0.184763074
-0.14172186,-0.222587109,-0.05160502,1.60794723
-0.062105753,0.337026983,1.097220778,-1.33124423
-0.011067894,0.595040381,1.578043461,0.687188208
-0.148612171,-0.697024107,-0.349995971,0.689205945
0.075279698,-0.420388848,-0.618470013,0.687188208
0.295243829,-0.158815429,0.305386424,0.293673486
-0.403307468,-1.22821629,0.884532809,-0.239487723
-0.219184875,-0.694592953,0.73170501,-0.481157511
0.341566652,-0.709166706,-1.237031937,0.53534328900000006
1.058313131,0.875235617,0.599651396,0.687188208
-0.968287647,1.173276305,0.369116366,0.639317334
-0.032514013,-0.673279643,-1.035682797,0.938810349
2.413525105,-0.682987571,0.134136513,-0.231553108
-0.110665999,-0.962057531,-0.35916397,-0.879906297
1.529571891,0.595040381,-0.858684838,0.687188208
1.72361958,1.352364063,0.347248882,-0.009035856
-0.631900668,0.097635411,0.83543098,-0.101859011
1.225338817,0.878695667,-0.230954871,-0.762696564
3.074382782,0.635836244,0.222653911,-0.603085577
0.263414681,0.089490063,-0.560513198,-0.326394022
0.263414681,-0.737496436,-0.560513198,-0.183682248
-0.339259237,-0.194165215,-0.408265829,-0.625887036
-0.414899141,0.099197969,0.268566012,-0.627085567
1.359666467,0.595040381,-0.660779715,0.291655719
-1.383713603,-0.93129307,-0.359383255,-0.210769415
-0.819310486,-1.747803092,-0.730607569,-0.172531337
-0.08058776,0.310583264,0.182863012,-0.172531337
-0.522692859,-0.465446532,-0.148646772,-0.209570885
-0.825510323,0.085161455,-0.713560283,-2.674236298
0.956974685,-1.982072115,-0.373057514,-1.915774226
-0.66494149,-1.237924218,-1.197317362,-0.98188448
-1.51891005,0.391535848,1.33712256,1.3551265
-0.81391865,0.131848469,-0.097593457,0.24378486
-0.453170002,0.35106349,0.049589019,-0.157664478
-0.900425076,-1.982072115,-1.544810176,-1.780571818
-1.376823306,-0.948028862,-0.060992308,-0.343528807
0.596310377,0.379385382,0.54642731,-0.404568344
2.776266575,-0.46118471,-0.024683716,0.262937397
-1.08020556,1.376108408,0.520968497,0.745011449
-1.024029851,-0.759678304,0.767662466,0.493389249
0.263414681,1.398282528,-0.560513198,-0.655803919
-0.680752575,-1.473053932,1.532368064,-0.828819156
-0.25640589,-0.917256534,-0.767208755,-2.057005882
1.141503334,-1.724058628,1.965871572,-3.429102898
2.591094255,-0.186435506,1.408080816,-0.627085567
-0.89353472,1.141386509,-1.246419191,0.938810349
-0.554521978,-0.433564633,-1.014546394,-0.545262337
0.222229704,-1.486229658,0.747776508,0.687188208
-0.380606025,0.062277783,-1.546761632,0.23585023
-0.144960642,0.10275799,1.247516632,0.270872027
0.288353503,0.585332453,0.006995473,1.441235542
1.038848996,0.347495615,1.523177147,-0.801732004
-0.522692859,-0.977211475,-0.148646772,0.687188208
-0.587064207,-1.459017396,1.124653935,0.240568548
2.37112999,1.398282528,0.484224439,-0.483175278
-0.189795598,-1.224656224,1.166940808,0.215066537
0.288353503,-0.43901068,0.006995473,-0.151747629
0.121327862,0.337026983,0.837601721,0.737076819
-0.148612171,-0.135071009,-0.349995971,-1.525043249
0.495406985,-0.132371724,0.42760551,1.1613276
-0.395001471,-0.433564633,-0.009719728,-1.051336408
-0.196252421,1.123533249,1.513789892,0.687188208
2.153874397,-1.707322836,0.183946609,-3.429102898
-0.881943047,0.360771388,-0.630452454,-0.900690019
0.033405766,0.107343316,0.583028495,-1.073705196
0.826319277,0.355640978,-0.597114325,-0.231553108
-1.087095976,-1.489789724,0.222577572,-0.633821666
-0.788979828,0.052569877,0.469915181,0.464670956
0.263414681,1.922454596,-0.560513198,1.414148331
2.179067373,0.598508239,1.618598104,0.687188208
2.144275665,-0.433564633,-0.738022923,-0.585518181
-0.110665999,-0.158815429,-0.35916397,-0.152946174
0.263414681,0.086022191,-0.560513198,-0.798515677
-0.863894582,-0.944561005,-0.361334711,0.096658237
-0.288948089,0.870105207,1.371991515,1.642969012
-0.900425076,-0.19929564,-1.544810176,0.737076819
1.615825891,0.089482225,-0.069963895,-0.211588651
0.597726047,-1.747803092,-0.646216154,-1.12951076
-0.739694417,-0.997507334,0.418218225,0.493389249
2.192074776,-1.982072115,1.041921377,-0.383784652
-0.522692859,-0.17631197,-0.148646772,-0.160880789
0.53335315,-0.727788568,0.418437481,0.24378486
0.408900559,1.673031688,-1.019611239,0.283721089
-0.763607502,-0.402792305,1.682663918,-0.452439189
0.256524354,-1.982072115,-0.858904123,-0.684908867
-0.408008814,-1.720498681,0.566956937,-0.347177714
-0.305691302,0.649104178,-0.715511739,-0.404568344
-0.223112628,-0.732373893,1.92403543,0.291655719
0.142613605,0.875235617,-0.401049286,0.049985919
-0.027811103,0.075453557,-0.509459853,1.133807898
-0.219873846,0.861199141,0.624913752,0.687188208
-0.905856133,-0.393084407,0.633993268,-3.004852057
0.263414681,0.869789541,-0.560513198,0.485454649
1.353028655,0.099197969,-0.300674856,-1.361547709
0.990288734,-0.411706239,0.066792406,0.986681223
0.35341081,-1.707322836,0.03743064,-0.297675729
-0.376952976,1.181866765,0.259397984,-1.014318705
0.076743819,0.10275799,1.206874609,1.454084516
-0.522692859,-1.462485313,-0.148646772,-0.433286667
0.157858372,-0.682987571,2.021077156,-0.073140696
-1.06172359,-0.420388848,1.435326219,-1.108726978
-0.33752045,-0.46118471,-1.581411362,-0.268592656
-1.117426634,0.599625707,-0.977945209,-0.412502974
-0.522692859,-0.158815429,-0.148646772,-0.181664482
-0.28371805,-1.701884627,-0.441779882,-2.705358982
-1.030920148,-0.424974173,0.469271541,-0.103876784
-0.609199286,-1.982072115,-1.595863461,0.291655719
-0.770497799,1.10950458,1.384272933,0.737076819
-1.148230076,-0.93129307,-0.011890466,0.291655719
-0.148612171,-0.713759899,-0.349995971,-0.433286667
3.053711653,-1.982072115,-0.672518909,-1.156597853
-0.148612171,0.075453557,-0.349995971,-0.404568344
-0.197172418,0.099197969,-1.806380749,0.967528701
-0.631900668,0.888411403,0.83543098,-0.103876784
0.37262252,-1.279265165,-1.54459095,1.16926229
0.03409173,2.418297052,1.886764288,0.918026686
1.989906549,0.617214382,-0.271313101,0.938810349
-0.999091029,0.360771388,1.335171103,0.34947896
0.412553638,-0.158815429,0.786548436,-0.403369814
-0.825510323,-0.180989444,-0.713560283,0.938810349
-0.148612171,0.860081673,-0.349995971,0.493389249
-0.017269254,-1.427135468,1.386443734,-1.7754668
-0.923126459,-0.953467071,0.886484325,1.132609367
-1.110536337,0.319173723,-0.679554284,-0.14544417
-0.330630124,-1.724058628,-1.283020377,-2.510361671
-1.568886042,0.35106349,1.073381305,0.464670956
-0.375454515,0.875235617,-0.075225204,0.464670956
0.263414681,0.070868231,-0.560513198,0.464670956
0.263414681,0.07657101,-0.560513198,0.687188208
0.232358828,-0.697024107,-0.252954215,0.049985919
0.086871386,-0.416828841,-0.002503179,-0.210769415
-0.900425076,0.595040381,-1.544810176,-0.037754171
0.263414681,0.373947173,-0.560513198,0.291655719
1.517002583,-0.7359339,-0.625065744,0.687188208
-0.758176386,0.819601476,-0.496139556,1.36306119
-0.881943047,0.843345881,-0.630452454,-0.606301904
-0.148612171,0.869789541,-0.349995971,0.077073075
0.507000208,-1.20604229,1.252219319,-0.684908867
-0.14172186,0.843345881,-0.05160502,0.687188208
0.652487636,-0.966642857,1.001768351,0.23585023
1.513760805,-1.982072115,1.871000528,1.806464553
-0.631900668,2.399998665,0.83543098,2.059285164
0.078240722,-1.733766556,0.663604379,-1.473955989
0.132667094,-1.187420487,0.795072734,-0.63180393
-1.074005842,0.056839563,0.503921211,1.1613276
-0.110665999,0.089490063,-0.35916397,-0.635020196
0.767422616,0.35217309,2.167220831,-0.202834785
0.142613605,-1.982072115,-0.401049286,0.291655719
-0.522692859,0.851491213,-0.148646772,-0.180465952
-0.148612171,0.086022191,-0.349995971,-0.579214752
0.492007911,1.898710251,-0.511411309,0.34947896
-0.995852232,-0.194173068,0.036049441,0.687188208
1.24863553,-1.701884627,0.429776251,-0.769797385
-0.110665999,-0.177437261,-0.35916397,-0.635020196
-0.436875403,1.398282528,1.191778779,0.687188208
0.270305008,1.10950458,-0.262122244,-0.603085577
1.022117853,0.865519881,0.932691991,-0.009035856
-0.148612171,-0.176668689,-0.349995971,0.097856774999999993
-0.358723402,-0.176668689,0.515259981,0.240568548
-0.365613729,0.843345881,0.216869026,-0.3566975
-0.212983519,-0.713759899,0.923304737,0.687188208
-0.148612171,1.664441228,-0.349995971,1.334342837
1.242082,-0.966642857,1.856548429,-0.606301904
-0.863894582,0.328436524,-0.361334711,0.434367478
-1.60071516,-0.158815429,0.207481727,0.485454649
-1.636219859,-0.438149959,0.855960608,0.183943838
1.117545128,-0.713752031,-0.64816761,0.299590319
0.412553638,-0.158815429,0.786548436,0.0420513
0.263414681,1.416135788,-0.560513198,0.687188208
1.200399995,-1.22821629,-0.798463523,-0.741912842
-0.358723402,0.865519881,0.515259981,0.437583804
-0.625010371,-0.699723363,1.133821964,-1.504259467
-0.148612171,0.595040381,-0.349995971,0.493389249
-0.593954504,-0.993947268,0.826262951,0.687188208
-0.103775673,0.057600304,-0.060773041,0.299590319
-1.376823306,0.622252643,-0.060992308,-0.005819552
0.772562027,-0.158815429,2.14173913,0.687188208
-1.159821749,-0.433564633,-0.627857268,-0.441221267
-1.123291254,-1.2141797539999999,0.555618167,-2.480823994
-1.593824863,0.328881621,0.505872667,0.938810349
-0.148612171,0.35106349,-0.349995971,-1.0784235
1.015227556,-0.433564633,0.634301066,-0.684908867
3.266445398,-1.489789724,-0.911719739,-0.15376541
1.031886458,1.131678581,1.655137062,-0.3566975
0.603200734,0.089482225,0.844818294,0.183564544
0.692509413,0.092950091,1.544617891,-1.156597853
-0.134831533,-0.186027721,0.246785924,-0.231553108
1.306453347,0.075453557,0.583247721,0.969113827
0.11767479,0.360771388,-0.968557894,0.184763074
-0.265760183,-1.982072115,1.615627527,-0.141795248
0.51487118,0.379385382,-0.495920271,0.250088304
1.887587547,-0.19929564,0.802508593,0.032918148
1.887587547,2.174320221,0.802508593,1.410932064
-1.005981326,0.585332453,1.0367801189999999,0.032918148
0.907433867,-1.982072115,0.217088282,-1.725578189
-0.203142732,-0.728905976,1.215398908,1.857551694
1.015227556,-0.203880966,0.634301066,0.687188208
-0.241161123,-0.700484097,1.654917717,0.283721089
3.216469526,-1.486229658,-1.175460935,0.139810771
0.349921107,0.861199141,0.886703551,0.687188208
-0.74232018,0.608623922,0.652659953,1.857551694
-0.900425076,0.075453557,-1.544810176,-0.433286667
-0.900425076,1.38425386,-1.544810176,-0.210769415
0.270305008,0.328881621,-0.262122244,1.204480171
-0.294099599,0.108905874,-0.099544927,-0.468308449
1.451856494,-1.224748373,-0.733870625,-0.886642396
-0.625010371,-0.686547577,1.133821964,-0.855906308
1.555997133,0.586449921,-2.122817516,0.079090849
0.950854659,0.585332453,1.698954701,0.034116682
-0.194501504,0.35106349,1.837662458,-0.969513178
1.233368516,-1.982072115,1.664635658,-2.028287649
0.263414681,2.184028149,-0.560513198,-0.12894617
2.591094255,0.869789541,1.408080816,0.687188208
0.554892898,-1.196326494,0.046929292,-1.805383682
1.652357936,-0.705161572,1.322158575,0.34947896
-0.522692859,1.623960972,-0.148646772,0.493775874
-0.401118487,0.323759049,0.865347862,0.436385244
-0.403307468,0.075453557,0.884532809,-0.200817019
0.869487643,0.856613815,0.226256311,-0.375463426
-0.14172186,1.389692068,-0.05160502,0.089922152
-0.148612171,1.664441228,-0.349995971,2.059285164
-0.522692859,-1.220070958,-0.148646772,-1.144181371
-1.383713603,-0.158815429,-0.359383255,0.061203837
-0.609199286,-0.944561005,-1.595863461,0.880987108
-0.116783038,-1.982072115,0.515903652,-2.926677704
-0.224576756,0.075453557,0.09869086,0.687188208
-0.590717256,1.095468163,-0.68150574,1.60794723
-0.137020484,0.121371984,0.265970856,-0.101859011
-0.148612171,1.398282528,-0.349995971,2.059285164
0.270305008,0.937889874,-0.262122244,-0.103876784
0.331439108,0.067308202,-0.027654203,0.493389249
0.263414681,-1.982072115,-0.560513198,-2.057005882
0.604616404,0.10275799,-0.347825229,0.485454649
3.333779335,0.098080516,-0.694298983,-0.21870403
-0.14172186,-0.434682071,-0.05160502,-0.199618489
-0.396417141,0.608216166,1.182923794,0.55121249
0.35199669,-0.6378299,1.43872118,-0.913342953
-0.370062649,-0.944561005,0.557788908,-0.518175185
-0.73280406,0.865519881,0.71660918,0.071156226
-0.110665999,-0.176668689,-0.35916397,1.140543938
-0.148612171,0.062277783,-0.349995971,-0.210769415
-0.110665999,-0.963174999,-0.35916397,-0.297675729
-0.900425076,0.611776173,-1.544810176,0.938810349
0.243950516,1.149984837,0.363012612,0.757860541
0.716786802,-1.701884627,0.158818424,-2.034204483
1.218123794,-0.424974173,-0.757490814,-0.183682248
-0.863461018,-1.982072115,0.283905327,1.663752794
-1.680803895,0.070868231,1.225233436,-0.684908867
-0.900425076,1.664441228,-1.544810176,1.663752794
1.015227556,0.603946447,0.634301066,-0.934513271
0.959232867,1.133249044,0.374351352,-0.366330266
0.851005673,0.115933768,-0.68810147,-2.228435993
-0.720521867,-0.713759899,1.648014188,-2.228003263
-0.439837962,0.089490063,-0.298942655,-0.849602818
0.079981066,-0.158815429,-0.300894111,-0.540976644
-0.295838416,0.337026983,1.073600531,0.23585023
0.710221112,0.392653316,0.088572487,0.55121249
-1.361578465,1.623960972,2.361134052,1.140543938
-1.117426634,0.323759049,-0.977945209,-0.47030434
-0.392035902,-1.462485313,0.284057051,-2.22882247
-0.490863711,-0.93129307,0.717252851,-0.825602829
2.807070017,0.861199141,-0.990738451,-0.376282662
0.068389378,-0.163400754,-0.916860938,0.24378486
1.554258347,-1.251960635,-0.949671984,-1.1271137
-0.682926476,-1.724058628,1.851626396,-2.925858498
-0.560386598,0.875227809,0.519017041,0.493389249
2.172177076,-0.699723363,1.320207119,-0.04605354
-0.609199286,0.066863105,-1.595863461,1.865486264
-0.148612171,-0.212879211,-0.349995971,-0.404568344
0.124817565,1.462054133,-0.0116712,0.687188208
-0.148450345,-1.462485313,2.096789598,-2.029486179
1.996796966,0.595040381,0.027077852,0.089922152
1.288404822,1.38425386,0.314130038,0.283721089
0.263414681,0.365356714,-0.560513198,0.687188208
-0.515802562,-0.144778922,0.149744168,-1.110744834
-0.522692859,-0.705161572,-0.148646772,-1.603650093
-0.631900668,1.38425386,0.83543098,1.836768031
0.142613605,0.089490063,-0.401049286,-0.103876784
-0.857004225,0.350202739,-0.062943779,-0.355112344
-1.568886042,0.107343316,1.073381305,-1.108726978
-0.363172323,-1.22821629,0.856179833,-1.729993105
0.362577736,0.585332453,0.522807121,0.34154433
-0.751286089,0.869789541,-0.197748601,0.888921738
0.030166972,-1.255520701,1.882150173,-0.151747629
0.851005673,0.071985684,-0.68810147,-1.108726978
-0.148612171,1.38425386,-0.349995971,-0.95731473
0.142613605,-0.971004725,-0.401049286,-0.103876784
-0.396417141,0.075453557,1.182923794,-0.202834785
-0.418137938,0.38182795,1.567687631,-0.855906308
1.794444799,1.912746668,-0.075956292,1.410932064
-0.782089472,1.6547333,0.768306136,0.297572553
-0.658051193,0.337026983,-0.898926497,0.938810349
0.078242265,-0.398530483,0.872251391,0.299590319
-0.401118487,-1.231776357,0.865347862,1.191631079
1.491625786,0.337026983,-0.849516809,-0.210769415
1.197161198,-1.982072115,0.500658154,-2.954963446
-0.110665999,0.075453557,-0.35916397,0.476254493
-1.159821749,0.875227809,-0.627857268,-1.080441356
0.263414681,-0.4654544,-0.560513198,-0.210769415
3.21026969,0.598508239,-1.158413649,0.061203837
-0.206093192,0.613662183,1.221695662,-0.103876784
0.263414681,-0.158815429,-0.560513198,0.048354764
-0.110665999,-0.158815429,-0.35916397,-0.103876784
0.263414681,0.392653316,-0.560513198,0.687188208
-0.002873831,-1.211480498,-0.150598243,0.283721089
-0.223112628,-0.921577334,1.92403543,-3.429102898
1.308192134,-1.224748373,-0.589897752,-1.196065903
0.263414681,1.38425386,-0.560513198,-0.855906308
-0.981042564,-0.948028862,1.604288816,0.012134453
2.179067373,-0.728905976,1.618598104,0.485454649
2.783156872,1.68117702,0.273707211,0.283721089
0.263414681,0.074336104,-0.560513198,0.013332986
-0.148612171,0.314845115,-0.349995971,0.3336097
-1.489269853,1.11809504,2.222207069,0.262937397
-0.900425076,-1.201004028,-1.544810176,0.255435407
-0.330630124,-1.720498681,-1.283020377,-2.306610346
-1.432999015,-1.237924218,-0.307686269,-1.491523385
-1.117426634,-0.185259134,-0.977945209,-0.721129119
-1.507318377,1.664441228,1.953089356,1.1613276
-0.783115208,0.049009856,-1.063648224,-0.627085567
-0.148612171,0.337026983,-0.349995971,0.687188208
-0.89353472,0.882255673,-1.246419191,0.437583804
-0.148612171,-0.186027721,-0.349995971,0.485454649
-0.219873846,1.141386509,0.624913752,-0.855906308
-0.429296106,-0.249799401,1.596960902,0.283721089
-1.853221416,-0.175559074,1.422825575,-0.143813014
-0.900425076,1.398282528,-1.544810176,1.80968082
0.110784464,1.370977998,-1.266948819,-0.31766203
1.368020892,-0.681417167,1.462955832,-0.804819167
-0.148612171,-0.665134311,-0.349995971,-0.825602829
-1.376823306,-0.962057531,-0.060992308,-0.013754172
-0.522692859,-1.462485313,-0.148646772,-0.893378496
-1.376823306,-0.700576246,-0.060992308,-1.019401789
0.139212981,-0.171991199,-1.548713088,-0.6238693
-0.33752045,1.135591626,-1.581411362,1.806464553
-0.900425076,1.669879436,-1.544810176,1.857551694
-1.893104076,-0.466215134,2.109674215,0.283721089
0.480416238,0.368908882,-1.127378106,1.140543938
-0.51903975,-0.208201736,1.657512903,0.493389249
-1.631518483,-1.982072115,1.17353642,-2.480823994
-0.515802562,1.38425386,0.149744168,0.687188208
-0.148612171,1.10950458,-0.349995971,-0.353481203
0.644385695,0.075453557,-0.463471442,0.485454649
-0.590717256,-1.720498681,-0.68150574,-1.609953642
2.585366964,0.104636185,-0.741449356,0.437583804
0.641146898,-0.447148204,0.835650265,-1.716058493
0.677354276,-0.379816473,1.999627709,-0.76428169
1.468437791,0.875227809,-1.093152881,0.493389249
-0.237233371,1.38425386,0.462587267,0.24378486
1.710272431,-1.701884627,0.395707041,-3.429102898
-0.711516798,0.590009928,-0.313394815,0.215066537
-0.89353472,0.268224865,-1.246419191,1.239501953
0.306835502,1.664441228,0.92135322099999994,0.018051302
0.554640472,-0.410580963,-0.611566484,-0.998618066
1.779361844,1.611238241,-0.051297221,0.264955163
-0.756100833,0.640958786,0.055878047,0.967528701
-0.290699005,-0.474360466,1.048118949,-1.83448863
0.471057415,-0.158815429,2.243755817,-0.15496394
0.581140161,1.109496832,0.701363683,1.663752794
0.270305008,-0.203873128,-0.262122244,-0.655803919
-1.853221416,-1.513534069,1.422825575,-0.684908867
1.306453347,1.362932682,0.583247721,-0.404568344
2.591094255,0.099197969,1.408080816,0.989897549
2.591094255,0.875227809,1.408080816,-0.656190515
0.836424649,-1.982072115,1.850493789,-3.429102898
0.36151278,0.346734881,1.502670407,0.773297131
0.624403656,1.375655532,-1.251852989,0.437583804
2.299868345,0.310175478,1.459134221,0.283721089
2.135646582,-0.158815429,0.136731654,-0.238289192
0.771642029,0.613654375,-1.178431511,-0.575998425
-0.110665999,0.333466947,-0.35916397,-1.611584783
-1.890915155,0.874118149,2.090489388,-0.15496394
2.154128551,0.379385382,1.051089406,-1.024249196
-0.912746429,0.621484101,0.335602313,0.089922152
1.760150075,0.10275799,1.530724287,-1.049705267
1.536462307,0.888411403,-0.560293913,-1.080441356
0.270305008,-0.158815429,-0.262122244,-0.796884537
2.591094255,-0.7359339,1.408080816,0.687188208
-1.149968863,0.337026983,1.161255002,0.687188208
-1.853221416,0.598508239,1.422825575,0.0775057
-0.900425076,-0.158815429,-1.544810176,-0.653786123
2.067874432,-0.732373893,0.26236847,0.099874541
0.263414681,0.878695667,-0.560513198,-0.210769415
-0.078836858,2.192173481,0.506735623,0.687188208
0.790123999,-0.407120913,-0.2640737,-1.108726978
-0.062105753,0.861199141,1.097220778,1.414148331
0.270305008,-0.158815429,-0.262122244,-0.684908867
0.263414681,1.122772574,-0.560513198,0.485454649
1.048795462,-0.962057531,0.327055126,-0.404568344
-0.110665999,-0.681870103,-0.35916397,-0.684908867
0.075003475,-0.708629489,2.171373129,-0.606301904
-0.807028294,0.337026983,0.200797483,-0.433286667
-0.148612171,0.309722543,-0.349995971,1.3551265
0.263414681,1.398282528,-0.560513198,0.493389249
0.263414681,-0.158815429,-0.560513198,-0.326394022
-0.971686721,-1.733766556,-0.569900453,-0.281441718
0.078242265,0.056839563,0.872251391,0.687188208
-0.004612629,-1.513534069,1.022547245,0.903788626
2.071275234,-1.982072115,1.410032272,-2.984068394
-0.81391865,-0.728905976,-0.097593457,0.685989678
0.263414681,-0.158815429,-0.560513198,-0.172531337
-0.212983519,0.337026983,0.923304737,-0.202834785
-0.358470947,1.398282528,1.173755765,0.687188208
-0.81391865,0.323759049,-0.097593457,0.689205945
0.914648831,-0.173969388,0.74362421,0.34947896
-0.14172186,-0.175551221,-0.05160502,-0.704061389
0.767422616,1.38425386,2.167220831,-0.377481192
0.164748684,-0.109429128,2.319468021,-2.250804901
-0.775199175,-0.74217391,1.066697121,-0.230354577
0.779744029,-1.486229658,0.286808282,-1.166163683
1.353028655,0.869789541,-0.300674856,-0.404568344
-0.024159575,-0.150124982,1.08805275,-0.073140696
